v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,class,file
42,49,37,55,31,57,27,57,23,57,17,55,13,48,15,49,24,52,28,52,32,52,40,50,13,48,19,46,24,45,28,46,32,46,37,47,42,49,40,50,32,49,28,49,24,49,15,49,0,5272
55,46,50,53,46,56,42,57,38,57,32,56,26,51,28,53,37,54,41,54,44,53,53,48,26,51,31,53,36,52,40,53,43,51,48,49,55,46,53,48,44,53,41,54,37,54,28,53,0,5273
47,48,44,49,40,50,37,51,33,51,29,51,24,51,26,50,33,47,36,46,39,46,45,47,24,51,28,45,32,43,35,43,39,42,43,43,47,48,45,47,39,45,36,45,32,45,26,50,0,5274
43,50,39,53,35,55,32,55,28,55,23,53,18,49,20,49,29,51,32,51,35,51,41,50,18,49,25,47,30,46,33,48,36,47,39,48,43,50,41,50,36,49,33,50,30,49,20,49,0,5275
49,48,43,51,38,52,33,52,28,52,23,51,17,47,19,47,29,48,33,48,38,48,47,48,17,47,23,46,29,45,34,46,38,45,43,46,49,48,47,48,38,48,34,48,29,48,19,47,0,5276
41,57,36,58,31,57,27,57,25,56,22,56,20,55,21,55,25,53,28,53,31,53,39,57,20,55,22,52,26,50,28,51,32,51,36,53,41,57,39,57,32,53,28,53,25,53,21,55,0,5277
35,49,29,53,24,54,20,54,17,54,14,52,13,48,14,48,18,49,21,49,24,49,33,49,13,48,15,45,18,44,21,45,24,44,29,46,35,49,33,49,24,47,21,47,18,47,14,48,0,5278
45,53,42,57,38,58,34,58,30,58,25,57,21,53,22,54,30,54,34,54,38,54,44,53,21,53,25,52,30,51,34,52,38,51,42,52,45,53,44,53,38,54,34,54,30,54,22,54,0,5279
44,50,42,54,39,55,36,55,33,55,27,53,22,50,25,50,33,51,36,51,39,51,43,49,22,50,27,45,33,43,36,43,39,43,42,45,44,50,43,49,39,46,36,46,33,46,25,50,0,5280
44,50,40,54,36,56,33,57,30,56,26,54,23,49,24,49,30,51,33,52,36,52,42,50,23,49,26,47,30,45,33,46,36,46,40,47,44,50,42,50,36,48,33,48,30,48,24,49,0,5281
43,51,38,54,34,55,30,56,25,55,21,52,17,49,19,49,26,50,30,51,34,51,41,50,17,49,21,47,26,46,30,48,34,47,38,48,43,51,41,50,34,49,30,50,26,49,19,49,0,5282
47,54,45,57,42,58,38,59,35,59,30,58,25,55,28,55,35,55,38,55,42,55,45,55,25,55,31,54,36,54,39,55,42,54,44,54,47,54,45,55,42,56,39,56,35,56,28,55,0,5283
45,49,41,53,36,54,32,55,29,55,24,54,20,49,22,49,29,51,32,51,36,51,43,49,20,49,24,45,28,43,32,43,36,42,40,44,45,49,43,49,36,45,32,45,29,45,22,49,0,5284
39,51,36,54,33,55,29,56,26,55,22,53,19,47,21,48,27,50,30,50,33,50,37,50,19,47,24,46,29,45,32,46,35,46,37,48,39,51,37,50,34,49,31,49,28,48,21,48,0,5285
47,48,45,53,42,55,38,56,35,56,30,55,24,51,26,51,35,52,38,52,41,51,46,49,24,51,30,50,35,50,38,50,41,49,44,49,47,48,46,49,41,51,38,52,35,52,26,51,0,5286
41,49,35,51,30,52,26,51,22,50,18,48,15,45,17,45,23,45,27,46,31,46,39,49,15,45,20,41,25,40,28,42,32,42,37,45,41,49,39,49,31,45,27,45,24,44,17,45,0,5287
37,50,36,55,32,58,28,58,25,57,20,55,18,48,20,48,26,53,29,54,32,54,36,50,18,48,22,44,26,42,29,43,33,43,36,45,37,50,36,50,32,45,29,45,26,45,20,48,0,5288
50,46,47,52,44,54,41,55,38,55,33,53,30,49,32,48,37,48,40,48,43,47,48,46,30,49,32,44,36,41,39,42,42,41,46,43,50,46,48,46,42,45,40,46,37,46,32,48,0,5289
43,53,37,55,31,55,27,55,24,54,20,51,18,48,19,48,24,49,28,51,32,51,41,53,18,48,21,48,25,48,29,50,32,49,38,51,43,53,41,53,32,51,28,51,25,50,19,48,0,5290
40,55,35,57,29,57,25,57,22,56,18,54,15,50,17,50,23,52,26,53,30,53,38,54,15,50,20,48,24,48,27,49,31,49,36,51,40,55,38,54,31,51,27,51,24,50,17,50,0,5291
44,52,40,56,36,58,32,59,29,59,24,58,20,53,22,53,29,55,32,55,35,54,42,52,20,53,24,49,29,46,32,47,35,46,40,48,44,52,42,52,35,49,32,49,29,49,22,53,0,5292
46,49,39,53,32,54,28,53,24,52,21,48,18,43,20,45,25,47,29,49,33,50,44,50,18,43,22,46,25,48,29,50,33,49,39,50,46,49,44,50,33,51,29,51,25,50,20,45,0,5293
44,53,39,56,34,57,30,58,26,57,22,55,17,51,18,51,27,53,31,54,34,54,42,53,17,51,22,50,27,50,31,51,34,50,39,51,44,53,42,53,34,52,31,53,27,52,18,51,0,5294
47,47,43,52,38,54,34,55,30,54,25,52,20,47,22,47,30,50,34,51,38,50,45,47,20,47,25,45,30,44,34,45,38,44,43,45,47,47,45,47,38,47,34,47,30,47,22,47,0,5295
46,45,42,50,37,54,34,54,30,54,24,52,19,46,21,47,30,49,33,49,37,49,44,46,19,46,25,45,30,44,34,44,37,43,41,44,46,45,44,46,37,47,34,48,30,47,21,47,0,5296
43,40,40,44,36,45,33,46,31,46,28,45,24,42,26,42,31,42,33,42,36,41,41,41,24,42,27,40,30,38,32,39,35,38,39,39,43,40,41,41,35,41,33,41,30,41,26,42,0,5297
42,48,37,54,31,56,27,56,24,55,20,52,16,46,18,46,24,50,28,51,31,50,39,49,16,46,21,46,25,45,28,46,31,46,36,47,42,48,39,49,31,48,28,48,25,48,18,46,0,5298
45,48,38,53,31,54,26,54,22,53,17,50,12,43,14,44,22,49,27,50,32,51,43,48,12,43,18,44,23,44,27,46,32,45,38,47,45,48,43,48,32,47,27,47,23,46,14,44,0,5299
42,53,36,55,31,54,28,54,25,54,20,53,16,51,18,51,25,50,28,51,31,51,40,53,16,51,21,48,26,46,29,47,32,47,37,49,42,53,40,53,32,50,28,50,26,50,18,51,0,5300
43,48,38,53,34,56,30,57,27,56,23,54,21,50,22,50,27,52,30,52,33,51,40,49,21,50,23,47,27,45,29,46,33,45,38,46,43,48,40,49,33,48,30,48,27,48,22,50,0,5301
43,48,37,53,30,55,26,55,22,54,17,51,14,46,16,46,22,48,26,49,30,49,41,47,14,46,18,42,23,40,26,41,30,40,37,43,43,48,41,47,30,45,26,45,22,44,16,46,0,5302
41,49,37,51,33,52,30,52,27,52,23,50,18,47,20,47,28,47,31,48,34,48,39,49,18,47,23,45,28,44,31,45,34,44,38,46,41,49,39,49,34,47,31,48,28,47,20,47,0,5303
44,52,39,54,35,55,32,55,29,55,26,54,22,52,24,52,29,52,32,52,35,52,42,52,22,52,26,50,29,49,32,49,35,48,39,49,44,52,42,52,35,50,32,51,29,51,24,52,0,5304
44,51,39,51,35,51,31,51,28,51,24,52,19,52,21,51,28,48,31,48,35,48,42,51,19,52,24,48,28,47,31,47,35,47,39,48,44,51,42,51,35,49,31,50,28,50,21,51,0,5305
45,55,42,57,39,59,36,59,32,59,28,59,24,55,26,55,33,54,36,54,39,54,44,55,24,55,28,53,33,51,36,52,39,51,42,52,45,55,44,55,39,54,36,55,33,55,26,55,0,5306
46,53,41,56,36,57,33,57,29,57,25,57,21,54,23,54,28,53,32,53,36,53,44,53,21,54,24,52,28,51,32,51,35,50,41,51,46,53,44,53,36,53,32,53,28,53,23,54,0,5307
49,49,44,54,38,57,33,57,29,57,25,54,21,50,23,51,29,53,33,53,37,53,47,49,21,50,24,49,28,49,32,49,36,48,43,49,49,49,47,49,36,50,32,51,28,51,23,51,0,5308
40,48,34,57,28,61,23,61,19,59,15,54,14,44,15,45,20,54,24,56,28,56,38,48,14,44,16,42,21,42,24,44,29,43,35,45,40,48,38,48,28,45,24,45,21,44,15,45,0,5309
47,46,42,51,36,53,31,53,27,52,21,51,16,45,18,45,27,48,32,49,36,49,45,46,16,45,21,43,28,42,32,43,36,42,42,43,47,46,45,46,36,45,32,45,27,45,18,45,0,5310
47,48,42,51,37,53,33,53,29,52,24,50,18,46,20,47,30,47,34,48,37,47,45,48,18,46,24,44,30,43,34,44,38,43,42,44,47,48,45,48,38,47,34,47,30,47,20,47,0,5311
46,51,42,55,37,57,33,58,29,57,25,55,22,51,24,51,29,52,33,53,36,52,44,51,22,51,25,49,29,48,33,49,36,48,41,49,46,51,44,51,36,51,33,51,29,51,24,51,0,5312
47,42,41,44,37,46,33,46,30,47,25,46,20,44,22,44,29,44,33,44,36,43,45,42,20,44,25,43,29,42,33,42,36,41,41,41,47,42,45,42,36,43,33,44,29,44,22,44,0,5313
37,51,33,53,28,53,24,52,20,51,17,48,16,43,18,43,22,46,25,48,29,49,35,50,16,43,20,39,24,39,27,41,31,41,35,45,37,51,35,50,30,45,26,44,23,43,18,43,0,5314
44,55,39,56,33,57,29,57,26,57,23,57,21,56,23,56,26,52,29,52,33,52,42,55,21,56,23,54,26,53,29,54,33,52,38,54,44,55,42,55,33,55,29,56,26,56,23,56,0,5315
47,52,43,53,37,54,33,54,28,54,24,54,20,53,21,53,28,51,32,51,37,50,45,52,20,53,24,51,28,50,32,51,36,50,42,50,47,52,45,52,37,52,32,53,28,53,21,53,0,5316
44,50,41,54,38,56,34,57,31,57,27,55,24,51,26,51,30,52,34,52,37,51,42,50,24,51,27,48,30,47,33,47,37,46,41,47,44,50,42,50,37,49,33,50,30,49,26,51,0,5317
42,46,37,47,33,47,29,47,25,46,21,46,17,44,19,44,25,44,29,44,33,44,40,46,17,44,22,41,26,40,30,41,33,40,37,42,42,46,40,46,33,43,29,43,25,42,19,44,0,5318
40,49,35,51,30,51,27,51,24,50,20,49,16,46,18,46,24,46,28,47,31,47,38,49,16,46,21,44,25,43,29,44,32,44,36,46,40,49,38,49,31,47,28,46,25,45,18,46,0,5319
42,51,37,53,32,53,28,52,25,51,20,50,17,46,19,45,26,48,29,49,33,49,41,50,17,46,22,41,27,39,31,40,34,40,39,44,42,51,41,50,34,43,30,43,27,42,19,45,0,5320
46,49,42,54,36,56,32,57,27,56,22,54,18,50,20,50,27,51,31,52,36,51,44,50,18,50,22,47,27,46,31,47,36,46,41,47,46,49,44,50,36,49,31,49,27,49,20,50,0,5321
41,47,37,50,33,50,29,50,26,50,22,48,20,45,22,45,27,44,29,45,33,45,39,47,20,45,23,41,27,40,30,41,33,40,37,43,41,47,39,47,33,44,30,44,27,44,22,45,0,5322
48,52,45,58,40,60,36,61,32,60,26,58,21,52,23,52,32,55,36,55,40,55,46,52,21,52,27,48,33,45,36,46,40,45,45,48,48,52,46,52,40,49,36,49,33,49,23,52,0,5323
43,52,38,52,34,52,30,53,27,52,23,52,19,52,21,53,27,47,30,47,33,47,41,52,19,52,24,52,27,51,30,52,33,51,38,52,43,52,41,52,34,54,30,55,27,55,21,53,0,5324
42,54,38,58,34,59,31,59,27,58,23,57,20,53,21,54,27,53,31,54,34,54,40,54,20,53,23,51,28,50,31,52,34,50,38,52,42,54,40,54,34,53,31,53,28,53,21,54,0,5325
44,49,40,55,36,57,32,58,29,57,24,55,20,49,22,49,29,52,33,53,36,52,42,50,20,49,24,46,29,45,33,46,36,45,40,46,44,49,42,50,36,47,33,47,29,47,22,49,0,5326
46,50,41,54,36,55,31,55,27,55,22,53,17,49,19,49,27,51,31,51,36,51,44,50,17,49,22,48,27,48,31,49,35,48,41,49,46,50,44,50,36,51,31,51,27,51,19,49,0,5327
43,46,38,46,34,45,31,45,29,45,25,46,20,45,22,45,29,42,32,42,34,42,41,46,20,45,25,44,29,43,32,44,34,43,38,44,43,46,41,46,34,45,32,46,29,45,22,45,0,5328
42,53,38,56,34,57,30,57,28,57,24,57,21,54,23,54,28,54,30,54,33,53,40,53,21,54,24,52,27,51,30,51,33,50,37,51,42,53,40,53,33,53,30,53,27,53,23,54,0,5329
48,43,44,50,39,53,35,54,31,53,24,51,17,46,19,46,31,49,35,49,39,48,46,44,17,46,24,46,30,46,34,47,38,45,43,44,48,43,46,44,38,47,35,48,30,48,19,46,0,5330
47,46,44,50,41,52,37,53,33,53,28,51,22,47,24,47,33,48,37,48,40,47,45,46,22,47,28,46,33,45,37,45,40,44,44,45,47,46,45,46,40,47,37,48,33,47,24,47,0,5331
48,47,44,50,41,51,38,52,34,52,30,51,25,49,27,49,34,48,37,48,40,48,46,47,25,49,30,48,34,46,37,47,40,46,44,46,48,47,46,47,40,48,37,49,34,49,27,49,0,5332
50,45,46,49,41,51,37,51,34,52,28,50,22,47,24,48,33,48,37,48,40,47,48,46,22,47,27,46,33,45,36,45,39,44,45,44,50,45,48,46,40,47,36,47,33,47,24,48,0,5333
48,44,43,46,38,46,33,47,30,47,25,47,19,47,20,46,29,45,33,45,37,44,46,44,19,47,24,44,29,43,32,43,36,42,42,43,48,44,46,44,37,45,33,45,29,45,20,46,0,5334
32,52,27,54,22,55,19,54,17,53,13,50,10,46,12,46,19,49,21,50,24,51,30,52,10,46,16,44,21,44,23,46,26,46,29,49,32,52,30,52,25,48,22,48,20,47,12,46,0,5335
38,48,34,52,29,54,26,54,23,53,21,51,20,46,21,47,23,48,25,49,29,49,36,48,20,46,21,45,23,45,25,46,28,45,33,47,38,48,36,48,29,47,25,48,23,47,21,47,0,5336
47,48,44,55,39,57,35,57,31,57,26,54,22,47,24,48,31,51,35,52,38,52,45,48,22,47,26,45,31,44,34,45,38,44,43,45,47,48,45,48,38,47,34,48,31,47,24,48,0,5337
44,51,39,54,35,55,31,55,27,55,23,53,19,49,21,49,28,50,32,51,35,51,42,50,19,49,24,46,28,45,32,46,35,45,39,47,44,51,42,50,35,48,32,48,28,48,21,49,0,5338
46,52,41,54,37,55,33,55,29,55,24,55,19,52,21,52,30,52,33,52,37,51,45,52,19,52,25,51,30,49,33,50,37,49,41,50,46,52,45,52,37,51,33,52,29,51,21,52,0,5339
43,51,39,53,35,54,31,55,28,55,24,54,21,52,22,52,28,50,31,50,34,50,41,51,21,52,24,50,27,48,30,49,33,48,38,49,43,51,41,51,34,51,30,52,27,51,22,52,0,5340
42,46,34,50,28,51,24,50,22,50,18,48,15,43,17,44,22,45,25,46,28,46,39,47,15,43,19,43,23,42,25,43,28,43,34,45,42,46,39,47,28,46,25,46,22,45,17,44,0,5341
45,56,42,55,39,55,36,55,33,54,28,53,23,53,25,53,33,48,36,49,39,49,43,55,23,53,28,49,34,47,37,49,40,48,43,51,45,56,43,55,39,52,37,52,33,52,25,53,0,5342
43,52,39,56,34,57,31,57,27,57,21,55,16,52,18,52,27,53,31,54,35,53,41,52,16,52,22,51,28,50,32,51,35,50,39,51,43,52,41,52,35,52,31,53,27,52,18,52,0,5343
42,53,37,57,33,58,30,58,27,58,24,56,23,52,24,52,27,53,30,54,33,54,40,53,23,52,24,49,27,48,30,49,33,49,37,50,42,53,40,53,33,51,30,51,27,51,24,52,0,5344
45,58,40,60,35,61,31,61,27,60,22,59,17,56,20,56,28,56,32,57,35,57,43,57,17,56,23,53,29,52,32,53,36,53,40,55,45,58,43,57,36,55,32,55,28,55,20,56,0,5345
49,52,43,57,36,59,32,60,28,60,23,59,18,55,20,54,27,55,31,55,36,54,46,52,18,55,22,50,26,47,30,48,34,46,41,48,49,52,46,52,35,50,31,50,27,51,20,54,0,5346
45,50,40,53,35,55,32,55,28,55,23,53,18,49,20,49,28,51,31,51,35,51,43,50,18,49,23,47,28,46,31,47,35,47,40,48,45,50,43,50,35,50,31,50,28,50,20,49,0,5347
48,49,44,54,39,56,35,57,31,56,26,54,23,49,25,49,31,51,34,52,38,52,46,49,23,49,27,48,31,47,34,48,38,47,43,48,48,49,46,49,38,50,34,50,31,50,25,49,0,5348
42,52,41,55,38,58,35,59,31,58,26,57,22,53,24,53,32,53,35,53,38,52,41,52,22,53,27,50,32,48,35,49,38,48,41,49,42,52,41,52,38,51,35,51,32,51,24,53,0,5349
49,45,44,48,40,49,36,50,32,49,27,48,21,46,23,46,32,46,36,46,39,46,47,45,21,46,27,44,32,44,36,44,39,43,44,44,49,45,47,45,39,46,36,46,32,46,23,46,0,5350
49,51,42,56,36,57,32,57,29,56,25,54,22,49,23,50,29,52,32,53,36,53,47,52,22,49,25,49,29,49,32,51,36,50,42,50,49,51,47,52,36,52,32,52,29,51,23,50,0,5351
45,49,42,51,39,52,36,53,33,53,28,52,21,50,24,50,33,50,36,50,39,49,43,49,21,50,28,48,34,48,36,48,39,47,42,48,45,49,43,49,39,49,36,50,33,50,24,50,0,5352
44,44,39,48,35,49,32,49,29,49,24,48,18,44,20,45,29,46,32,46,35,46,42,45,18,44,24,44,30,44,33,44,36,44,40,45,44,44,42,45,36,46,32,46,29,45,20,45,0,5353
48,43,44,51,39,54,34,55,30,55,25,52,20,45,21,45,30,51,34,51,38,50,46,43,20,45,25,41,30,40,34,40,38,40,43,40,48,43,46,43,38,42,34,42,30,42,21,45,0,5354
41,54,38,57,35,58,31,58,28,58,23,56,19,52,21,53,28,54,32,54,35,54,39,54,19,52,24,50,29,50,32,51,35,50,38,51,41,54,39,54,35,52,32,52,28,52,21,53,0,5355
47,48,42,51,37,53,34,53,31,53,27,53,23,51,24,51,31,50,34,50,37,49,46,48,23,51,26,49,30,47,33,48,36,47,41,47,47,48,46,48,36,49,33,49,30,49,24,51,0,5356
42,54,37,58,33,59,30,59,26,58,22,56,19,51,21,51,27,54,31,55,33,55,40,54,19,51,23,48,28,47,31,48,34,48,38,50,42,54,40,54,34,51,31,51,28,50,21,51,0,5357
46,50,41,54,37,56,32,56,28,56,23,55,18,50,20,51,29,52,32,53,36,52,44,50,18,50,23,48,29,46,33,47,37,46,41,47,46,50,44,50,37,49,33,49,29,49,20,51,0,5358
42,51,39,53,36,54,32,55,29,54,24,54,20,50,22,50,29,50,32,50,36,49,40,51,20,50,25,47,30,46,33,47,37,46,40,48,42,51,40,51,36,49,33,49,30,49,22,50,0,5359
45,49,42,51,38,52,35,53,31,53,26,52,19,49,21,49,31,49,35,49,38,49,43,49,19,49,26,48,31,47,35,48,38,46,42,47,45,49,43,49,38,49,35,49,31,49,21,49,0,5360
42,50,38,52,34,53,30,53,27,52,24,51,21,48,22,48,28,48,31,49,34,49,41,50,21,48,24,46,28,45,31,46,34,46,38,47,42,50,41,50,34,48,31,48,28,47,22,48,0,5361
46,39,41,41,36,42,33,42,30,42,27,42,23,40,24,41,30,40,33,41,36,40,45,40,23,40,27,41,30,42,33,43,36,42,40,41,46,39,45,40,36,43,33,44,30,43,24,41,0,5362
45,51,40,54,35,55,32,55,28,55,24,54,20,50,21,51,29,52,32,53,35,52,43,52,20,50,25,50,29,50,32,51,35,50,39,51,45,51,43,52,35,52,32,53,29,52,21,51,0,5363
44,53,39,56,33,57,29,57,25,56,22,54,19,51,21,51,25,52,28,53,33,53,42,53,19,51,22,50,25,50,28,52,33,51,38,52,44,53,42,53,33,54,29,54,25,53,21,51,0,5364
40,55,35,56,30,56,26,56,23,55,19,54,16,52,18,52,24,52,27,53,31,53,38,54,16,52,20,50,24,49,27,51,31,50,36,52,40,55,38,54,31,52,27,52,24,52,18,52,0,5365
41,53,37,57,31,58,27,58,24,58,20,56,17,51,19,52,25,54,28,55,32,54,39,53,17,51,21,49,25,48,28,49,32,49,37,50,41,53,39,53,32,51,28,51,25,51,19,52,0,5366
43,49,39,52,33,54,29,55,25,54,20,53,16,49,18,49,25,50,29,50,33,50,41,49,16,49,21,46,25,45,29,46,33,45,38,46,43,49,41,49,33,49,29,49,25,49,18,49,0,5367
42,53,38,56,35,56,31,56,28,56,23,54,18,51,20,51,28,52,32,52,35,52,40,53,18,51,24,50,29,48,33,49,36,49,39,50,42,53,40,53,35,51,32,52,29,51,20,51,0,5368
46,48,42,52,38,54,35,54,32,54,27,52,22,48,24,49,32,50,35,50,38,50,44,48,22,48,27,46,32,45,35,46,38,45,42,46,46,48,44,48,38,48,35,48,32,48,24,49,0,5369
39,46,35,48,32,50,30,51,27,51,23,51,19,50,21,50,27,48,29,47,31,46,37,47,19,50,22,48,25,46,28,46,30,45,34,45,39,46,37,47,31,48,28,49,26,49,21,50,0,5370
44,54,39,56,35,57,32,57,29,56,26,55,23,52,25,52,29,52,32,53,34,53,42,54,23,52,25,51,29,50,31,50,34,50,39,51,44,54,42,54,34,52,32,52,29,52,25,52,0,5371
45,50,40,54,34,55,30,55,26,55,22,54,18,51,20,50,26,49,30,49,34,49,43,50,18,51,22,46,26,43,29,44,33,43,40,46,45,50,43,50,34,48,30,49,26,49,20,50,0,5372
39,48,35,49,32,49,29,49,26,48,22,48,19,46,21,46,26,45,29,46,32,46,38,48,19,46,23,44,27,43,30,44,33,44,36,45,39,48,38,48,33,46,30,46,27,46,21,46,0,5373
42,51,39,52,35,52,32,53,29,52,26,52,22,51,24,51,29,47,32,48,35,48,40,51,22,51,26,50,29,50,32,51,34,50,38,50,42,51,40,51,34,53,32,53,29,53,24,51,0,5374
41,46,37,49,33,51,30,52,26,52,21,50,16,46,18,47,27,48,30,48,33,47,39,46,16,46,22,46,28,46,31,47,34,46,37,46,41,46,39,46,34,48,30,49,27,48,18,47,0,5375
48,54,45,56,42,57,39,58,35,58,31,59,26,58,28,57,35,55,38,54,41,54,46,54,26,58,30,52,34,50,37,50,40,49,44,50,48,54,46,54,40,52,38,52,35,53,28,57,0,5376
46,47,42,53,37,55,34,56,30,55,25,52,20,47,22,47,30,51,34,51,37,51,44,47,20,47,25,45,30,44,34,45,37,44,42,45,46,47,44,47,37,46,34,47,30,46,22,47,0,5377
44,50,42,54,38,57,35,57,31,57,26,56,22,53,24,52,31,52,34,52,38,52,42,50,22,53,26,46,31,43,35,43,38,42,42,45,44,50,42,50,38,47,35,47,31,47,24,52,0,5378
44,54,40,56,36,56,32,57,29,56,25,55,21,53,22,52,29,52,33,52,36,52,42,53,21,53,25,49,30,47,33,48,36,47,40,50,44,54,42,53,36,51,33,51,29,51,22,52,0,5379
44,47,39,50,35,52,31,52,28,51,24,50,20,47,21,47,28,47,31,47,35,47,42,47,20,47,24,44,28,42,31,44,34,43,39,44,44,47,42,47,34,46,31,47,28,46,21,47,0,5380
44,51,40,55,36,56,32,56,29,55,24,53,19,48,21,49,30,50,33,51,36,51,42,52,19,48,25,48,30,47,34,48,37,48,41,49,44,51,42,52,36,51,33,51,30,50,21,49,0,5381
46,54,42,55,37,55,33,56,30,56,25,56,21,56,23,56,29,51,33,51,36,50,44,54,21,56,25,54,29,52,32,53,36,51,41,52,46,54,44,54,36,55,32,55,29,55,23,56,0,5382
44,48,41,50,38,51,35,51,31,51,26,51,20,49,23,49,31,48,35,48,38,47,42,48,20,49,26,47,32,46,35,47,38,46,41,47,44,48,42,48,38,48,35,49,32,49,23,49,0,5383
43,48,38,50,33,51,29,51,25,51,20,51,14,48,16,48,26,48,30,48,33,47,42,48,14,48,20,45,26,44,30,45,34,44,38,46,43,48,42,48,33,47,30,47,26,47,16,48,0,5384
47,51,43,54,39,55,36,55,32,55,28,55,23,52,25,52,32,52,36,52,39,51,45,51,23,52,28,49,32,48,36,49,39,48,43,49,47,51,45,51,39,50,36,50,32,50,25,52,0,5385
48,46,43,49,37,50,33,51,29,51,23,50,16,47,18,47,29,48,33,48,37,47,46,46,16,47,23,45,29,44,33,45,37,44,42,44,48,46,46,46,37,46,33,47,29,47,18,47,0,5386
43,42,39,44,35,45,32,46,29,46,25,45,22,43,24,43,29,43,32,43,35,42,41,42,22,43,25,40,29,39,32,40,35,39,38,39,43,42,41,42,35,41,32,41,29,41,24,43,0,5387
41,53,35,56,29,57,25,57,21,57,17,57,14,54,16,54,21,53,25,53,29,53,38,53,14,54,17,50,21,47,25,48,29,47,35,50,41,53,38,53,29,50,25,51,21,50,16,54,0,5388
49,50,45,53,41,53,37,54,33,54,28,54,22,52,25,51,33,50,37,50,40,50,47,50,22,52,27,46,33,42,37,43,40,42,45,45,49,50,47,50,40,46,37,46,33,46,25,51,0,5389
44,49,40,51,35,53,31,54,28,54,24,55,20,54,21,54,27,51,30,50,33,49,42,49,20,54,22,51,25,49,28,49,32,47,37,48,44,49,42,49,33,51,29,52,26,52,21,54,0,5390
48,50,43,56,37,58,33,58,28,57,23,55,18,49,20,50,28,53,33,54,37,54,47,51,18,49,23,50,28,50,32,52,36,50,42,50,48,50,47,51,37,53,32,53,28,52,20,50,0,5391
40,49,37,52,33,53,28,53,25,53,21,51,19,48,20,48,25,48,28,49,32,49,39,49,19,48,22,46,25,45,29,46,33,45,37,46,40,49,39,49,33,47,29,47,25,47,20,48,0,5392
43,47,38,49,33,50,29,50,26,50,23,49,19,47,21,47,26,47,29,47,33,47,41,47,19,47,22,45,26,44,29,45,32,43,38,45,43,47,41,47,33,46,29,46,26,46,21,47,0,5393
46,52,41,56,35,56,31,56,27,56,22,54,18,50,19,50,27,52,31,53,36,53,44,52,18,50,22,49,28,49,32,50,36,49,41,50,46,52,44,52,36,52,32,52,27,51,19,50,0,5394
42,52,38,56,33,57,30,56,26,55,23,53,20,49,22,49,27,51,30,52,33,52,40,52,20,49,23,46,27,45,30,46,33,46,38,48,42,52,40,52,33,49,30,49,27,48,22,49,0,5395
47,48,43,53,36,55,32,55,28,55,23,54,19,50,21,49,28,50,32,50,36,50,45,48,19,50,23,43,27,39,31,40,35,39,42,42,47,48,45,48,36,43,31,43,28,44,21,49,0,5396
29,51,24,52,20,53,17,53,15,52,13,51,14,50,14,49,14,47,16,48,19,48,26,50,14,50,12,46,14,45,16,45,19,45,24,47,29,51,26,50,19,48,16,48,14,48,14,49,0,5397
44,50,42,54,38,55,35,56,31,55,26,53,21,49,24,49,32,51,35,51,38,51,42,50,21,49,27,45,32,44,35,45,39,44,42,45,44,50,42,50,38,47,35,48,32,47,24,49,0,5398
47,52,42,56,37,57,33,58,28,57,22,56,17,52,19,52,28,52,32,53,37,53,45,52,17,52,22,50,28,49,32,50,37,49,42,50,47,52,45,52,37,52,32,52,28,52,19,52,0,5399
44,45,42,50,39,54,35,55,31,55,27,53,23,47,24,47,31,51,35,51,39,50,43,45,23,47,27,44,31,42,34,42,38,41,42,42,44,45,43,45,38,43,35,44,31,44,24,47,0,5400
38,52,33,54,28,54,25,54,22,54,18,53,15,50,16,50,22,50,25,50,29,51,36,51,15,50,18,47,23,46,25,47,29,46,34,48,38,52,36,51,29,49,25,49,22,48,16,50,0,5401
45,52,41,56,36,57,32,57,29,57,25,55,22,52,24,52,29,52,32,52,36,52,43,52,22,52,25,50,29,48,32,50,35,49,40,50,45,52,43,52,36,51,32,52,29,51,24,52,0,5402
44,55,39,60,33,62,29,62,25,61,21,59,18,54,20,54,26,56,30,57,33,56,42,54,18,54,21,49,26,47,30,49,34,48,39,50,44,55,42,54,34,52,30,52,26,51,20,54,0,5403
44,49,39,52,35,53,31,53,28,52,23,51,18,48,20,48,28,49,32,49,35,49,42,49,18,48,24,46,29,45,32,46,35,45,39,47,44,49,42,49,35,48,32,48,29,48,20,48,0,5404
46,48,43,51,39,53,36,53,32,54,28,53,25,52,26,51,32,50,35,50,38,49,45,48,25,52,27,49,31,47,34,48,37,47,41,47,46,48,45,48,37,49,34,50,31,50,26,51,0,5405
43,43,39,46,34,47,32,48,29,47,24,46,19,42,21,42,29,42,32,42,34,42,41,43,19,42,24,39,29,38,32,38,35,38,39,39,43,43,41,43,35,41,32,41,29,41,21,42,0,5406
47,49,46,51,44,52,42,53,39,52,35,52,30,49,32,49,40,49,42,50,44,49,46,49,30,49,36,47,41,46,43,46,44,46,46,47,47,49,46,49,44,48,43,48,40,48,32,49,0,5407
49,50,45,51,41,51,38,51,35,52,30,53,24,53,27,52,34,47,37,47,40,46,47,50,24,53,29,50,33,47,37,48,39,47,44,48,49,50,47,50,40,50,37,51,34,51,27,52,0,5408
