v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,class,file
42,47,39,53,35,56,32,56,29,56,24,53,19,47,21,47,29,53,32,53,35,52,41,48,19,47,24,46,30,45,32,46,35,45,39,45,42,47,41,48,35,48,32,48,30,48,21,47,1,1350
47,46,42,52,35,54,30,54,26,54,21,51,18,46,20,46,26,50,30,51,35,50,45,46,18,46,21,42,26,41,30,41,34,41,41,42,47,46,45,46,35,43,30,44,26,43,20,46,1,1351
51,50,47,56,42,60,38,61,34,60,28,58,23,51,25,52,34,55,38,55,42,55,49,50,23,51,28,48,35,46,39,47,42,46,47,47,51,50,49,50,42,49,39,49,35,49,25,52,1,1352
52,48,46,53,40,56,35,56,30,55,25,52,19,46,22,47,31,50,35,51,40,51,50,49,19,46,26,47,31,49,35,50,40,49,46,49,52,48,50,49,40,52,35,52,31,51,22,47,1,1353
49,49,44,54,39,56,35,56,30,55,24,54,19,49,21,49,30,51,35,52,39,51,47,50,19,49,25,49,31,48,35,50,39,49,44,49,49,49,47,50,39,51,35,52,30,51,21,49,1,1354
43,51,37,54,31,55,26,55,22,55,18,53,15,50,17,50,23,50,27,50,31,50,41,51,15,50,19,46,23,44,27,45,31,45,37,47,43,51,41,51,31,48,27,48,23,48,17,50,1,1355
46,48,41,53,35,55,30,56,26,55,20,52,16,46,18,46,26,51,31,52,35,51,45,48,16,46,21,43,26,42,31,43,35,43,41,44,46,48,45,48,35,46,31,46,26,45,18,46,1,1356
49,46,42,53,35,56,31,56,26,56,21,55,17,49,19,49,25,52,30,52,35,51,47,47,17,49,20,47,25,45,29,45,33,44,41,44,49,46,47,47,34,48,29,48,25,48,19,49,1,1357
46,49,39,53,32,54,28,54,25,53,20,52,16,48,18,48,25,50,28,50,33,50,44,49,16,48,20,44,25,42,28,43,32,42,39,45,46,49,44,49,32,45,28,45,25,44,18,48,1,1358
47,50,41,58,34,62,29,62,24,61,18,56,15,47,17,47,24,55,29,56,34,56,45,50,15,47,19,44,25,44,29,45,34,45,41,46,47,50,45,50,34,48,29,47,25,46,17,47,1,1359
46,47,43,53,39,56,35,56,31,56,24,55,18,50,20,50,31,52,35,52,39,51,45,48,18,50,24,46,31,45,35,45,39,44,43,45,46,47,45,48,39,47,35,47,31,47,20,50,1,1360
46,52,39,55,32,55,27,55,23,55,18,55,13,52,15,52,23,52,27,52,32,52,44,52,13,52,18,50,23,49,27,50,32,49,39,50,46,52,44,52,32,52,27,52,23,52,15,52,1,1361
47,46,41,52,35,53,31,53,27,52,22,49,17,42,19,43,28,49,31,50,35,50,45,46,17,42,23,44,28,45,32,46,35,46,41,46,47,46,45,46,35,47,32,48,28,46,19,43,1,1362
51,46,45,53,39,56,35,56,30,56,25,54,20,47,22,47,30,52,35,53,39,52,49,46,20,47,25,43,30,42,34,42,38,41,45,42,51,46,49,46,38,44,34,45,30,44,22,47,1,1363
43,50,38,53,33,53,29,53,26,53,22,51,17,49,19,49,27,50,30,50,34,50,41,50,17,49,23,47,27,47,30,47,34,47,39,48,43,50,41,50,34,49,30,49,27,49,19,49,1,1364
28,46,22,49,16,51,13,51,11,50,9,48,9,46,10,45,11,46,13,46,16,47,26,46,9,46,8,42,10,40,12,41,15,40,21,42,28,46,26,46,15,44,12,44,11,44,10,45,1,1365
45,44,38,53,30,56,24,57,19,57,13,54,8,46,11,47,19,51,24,51,29,51,43,45,8,46,13,43,18,42,23,43,28,41,36,42,45,44,43,45,29,45,23,46,19,46,11,47,1,1366
43,48,38,55,32,56,27,57,22,56,16,53,13,46,15,46,22,52,27,53,32,53,42,48,13,46,18,43,23,42,27,43,32,43,38,45,43,48,42,48,32,45,27,45,23,44,15,46,1,1367
43,48,39,53,34,55,29,55,25,54,19,52,15,45,16,45,26,51,30,51,34,51,42,48,15,45,21,43,27,43,30,44,34,44,39,45,43,48,42,48,34,45,30,45,27,45,16,45,1,1368
50,49,47,54,42,56,37,57,33,57,26,55,19,50,21,50,32,54,37,54,42,53,49,49,19,50,26,47,33,46,37,46,41,45,47,46,50,49,49,49,42,47,37,48,33,48,21,50,1,1369
43,51,38,54,32,55,27,55,23,55,18,54,14,50,16,50,24,51,28,52,32,51,41,51,14,50,19,49,24,49,28,50,33,49,38,50,43,51,41,51,33,51,28,52,24,51,16,50,1,1370
51,47,45,56,37,59,31,60,26,59,20,56,15,48,17,48,26,55,31,55,37,54,49,47,15,48,20,44,26,43,31,44,36,43,44,44,51,47,49,47,36,46,31,47,26,47,17,48,1,1371
48,44,44,50,39,53,34,54,30,54,23,52,17,47,19,47,30,50,34,50,38,49,46,45,17,47,23,45,29,43,33,44,38,42,43,43,48,44,46,45,38,45,33,45,30,45,19,47,1,1372
39,52,34,54,30,56,27,56,23,55,19,54,15,50,17,50,24,52,27,52,30,52,37,52,15,50,20,48,25,47,28,48,31,48,35,49,39,52,37,52,31,50,28,50,25,50,17,50,1,1373
45,48,43,51,40,52,36,53,32,52,26,50,21,47,23,47,34,49,37,49,41,48,44,48,21,47,28,46,35,46,39,47,42,46,44,47,45,48,44,48,41,49,38,49,34,48,23,47,1,1374
46,46,41,51,36,53,33,53,29,53,24,51,19,47,21,48,29,48,33,49,36,48,44,47,19,47,24,48,29,48,32,49,36,48,40,47,46,46,44,47,36,50,32,51,29,50,21,48,1,1375
48,48,43,54,37,56,32,57,27,57,21,55,16,49,18,50,27,53,32,53,36,53,46,48,16,49,21,47,27,45,31,46,36,45,42,46,48,48,46,48,36,47,31,48,27,48,18,50,1,1376
43,49,38,53,32,55,28,55,24,55,19,54,15,50,17,50,24,51,28,51,32,50,41,50,15,50,19,49,24,47,27,48,31,47,37,48,43,49,41,50,32,50,28,51,24,50,17,50,1,1377
47,46,44,52,40,55,37,56,33,56,27,54,20,50,23,50,32,50,36,51,40,50,45,47,20,50,26,48,31,47,36,47,39,46,43,46,47,46,45,47,39,49,36,50,32,50,23,50,1,1378
48,46,41,55,34,58,29,58,24,57,18,52,12,42,14,43,25,52,30,53,35,53,46,47,12,42,20,42,26,43,31,44,35,44,42,45,48,46,46,47,35,46,30,46,26,45,14,43,1,1379
47,44,42,49,37,51,32,52,28,53,22,52,16,48,18,48,27,49,32,48,36,47,45,44,16,48,22,46,27,45,31,45,35,44,41,43,47,44,45,44,36,46,31,47,27,47,18,48,1,1380
48,46,42,53,36,55,32,56,28,55,23,52,20,46,21,46,28,51,31,52,35,51,46,46,20,46,23,43,27,42,31,43,35,42,41,43,48,46,46,46,35,45,31,45,27,45,21,46,1,1381
46,50,40,55,35,57,31,57,26,56,21,54,16,48,18,48,27,52,31,53,35,53,44,50,16,48,22,44,28,42,32,43,35,43,41,45,46,50,44,50,35,45,32,44,28,44,18,48,1,1382
50,45,45,52,38,55,33,55,28,55,22,53,17,47,19,47,28,51,33,51,38,51,48,46,17,47,22,44,28,43,33,44,37,42,44,43,50,45,48,46,37,45,33,46,28,46,19,47,1,1383
45,46,40,53,33,57,28,57,22,57,16,53,11,46,13,47,22,52,28,53,33,52,43,47,11,46,16,45,23,45,28,46,33,45,39,45,45,46,43,47,33,47,28,48,22,47,13,47,1,1384
40,46,34,51,27,52,23,52,19,51,14,49,11,42,13,43,19,47,23,48,28,48,38,46,11,42,15,42,20,43,24,44,28,44,34,45,40,46,38,46,28,46,23,46,20,46,13,43,1,1385
49,41,43,50,36,54,31,55,27,54,23,51,21,44,22,44,27,50,30,50,35,50,48,42,21,44,22,41,25,40,29,41,34,40,41,40,49,41,48,42,34,43,29,43,26,43,22,44,1,1386
47,49,42,56,36,58,32,58,28,58,22,56,17,49,20,49,28,53,32,53,36,53,45,49,17,49,23,45,28,43,32,44,36,43,41,45,47,49,45,49,36,46,32,46,28,46,20,49,1,1387
51,46,45,55,38,58,33,59,28,58,21,55,16,48,18,48,28,54,33,54,38,54,49,47,16,48,22,44,28,43,32,44,37,43,44,44,51,46,49,47,37,45,32,46,28,46,18,48,1,1388
49,44,43,48,36,50,32,51,27,51,22,51,17,47,20,47,27,48,31,47,36,47,47,44,17,47,22,44,26,43,30,43,35,42,42,42,49,44,47,44,35,44,31,45,27,45,20,47,1,1389
48,50,43,55,36,56,32,55,28,54,23,51,19,46,21,46,28,51,32,52,37,52,47,50,19,46,23,45,28,45,32,47,37,46,43,47,48,50,47,50,37,48,32,48,28,47,21,46,1,1390
43,49,39,53,34,55,30,56,25,56,19,54,13,49,14,49,26,52,30,53,34,52,41,49,13,49,20,48,26,48,30,49,34,48,39,48,43,49,41,49,34,50,30,50,26,50,14,49,1,1391
45,48,40,52,34,54,29,54,25,54,19,52,15,48,17,48,25,48,29,49,34,48,43,48,15,48,20,44,26,42,29,43,34,42,40,44,45,48,43,48,34,46,29,46,25,46,17,48,1,1392
45,45,40,48,36,49,32,50,28,49,23,47,18,43,20,43,29,46,33,47,36,46,44,45,18,43,24,43,30,43,33,44,37,43,41,44,45,45,44,45,37,45,33,46,29,45,20,43,1,1393
49,43,44,51,37,53,33,54,28,53,21,51,16,43,17,43,28,50,33,50,37,50,47,43,16,43,22,40,28,39,33,39,37,39,43,40,49,43,47,43,37,41,33,41,28,41,17,43,1,1394
45,45,42,48,39,49,36,49,32,48,26,47,21,43,23,43,32,45,36,45,39,45,44,44,21,43,27,38,33,36,36,36,39,36,43,39,45,45,44,44,39,39,36,39,33,39,23,43,1,1395
46,53,40,59,33,62,28,62,24,62,19,59,16,54,18,53,24,55,28,55,33,55,44,53,16,54,19,48,23,46,27,47,32,46,40,49,46,53,44,53,32,51,28,51,24,51,18,53,1,1396
49,42,42,49,35,52,30,53,26,52,21,49,16,41,18,42,26,48,31,49,35,48,47,43,16,41,21,41,26,40,31,41,35,40,42,41,49,42,47,43,35,43,30,43,26,42,18,42,1,1397
46,46,41,50,34,52,29,52,24,51,18,48,15,43,17,43,24,48,29,49,34,49,45,45,15,43,19,41,25,41,29,43,35,42,41,43,46,46,45,45,34,44,29,44,25,43,17,43,1,1398
46,49,39,57,31,59,25,59,20,58,15,55,11,47,14,48,20,53,25,54,31,54,44,50,11,47,16,43,21,42,26,44,31,43,39,45,46,49,44,50,31,47,25,47,21,46,14,48,1,1399
47,46,41,54,34,56,30,56,25,54,21,49,18,40,20,42,26,50,30,51,35,52,45,47,18,40,23,40,27,42,31,44,35,44,42,45,47,46,45,47,35,46,31,45,27,44,20,42,1,1400
44,55,40,58,37,58,33,59,28,58,23,58,17,55,19,55,29,53,33,54,37,53,42,56,17,55,23,54,29,53,33,54,37,53,41,54,44,55,42,56,37,56,33,56,29,56,19,55,1,1401
47,45,42,53,36,56,31,57,26,57,20,53,15,46,17,47,26,52,31,52,36,52,46,46,15,46,21,44,26,44,31,45,35,43,42,44,47,45,46,46,36,46,31,47,26,46,17,47,1,1402
43,49,37,57,31,60,25,60,20,59,13,55,8,46,10,47,21,55,26,56,32,56,41,50,8,46,16,45,23,46,28,47,33,47,39,48,43,49,41,50,33,49,28,49,23,48,10,47,1,1403
50,50,47,54,42,56,37,56,32,56,26,54,20,49,22,49,33,53,37,53,42,52,49,50,20,49,26,46,33,45,37,46,42,45,47,46,50,50,49,50,42,47,37,48,33,47,22,49,1,1404
49,47,41,53,34,56,30,55,25,54,21,49,16,42,18,43,26,50,30,51,34,52,47,47,16,42,22,43,27,44,30,45,34,45,41,46,49,47,47,47,34,47,30,47,26,46,18,43,1,1405
41,48,36,53,29,55,24,55,19,54,14,52,11,47,13,47,19,49,24,50,29,50,40,48,11,47,15,45,19,44,24,45,29,44,35,46,41,48,40,48,29,47,24,47,19,47,13,47,1,1406
48,52,44,55,39,56,35,56,31,56,27,55,23,52,24,52,31,52,35,52,39,52,46,52,23,52,27,50,31,49,35,50,39,49,44,50,48,52,46,52,39,52,35,52,31,52,24,52,1,1407
44,47,38,53,31,55,26,56,23,55,19,53,17,48,18,49,22,52,26,53,30,52,43,47,17,48,18,46,21,45,25,46,29,45,36,46,44,47,43,47,30,47,25,47,22,47,18,49,1,1408
47,48,43,53,38,55,33,55,28,55,22,53,18,48,20,48,29,50,33,51,38,50,45,48,18,48,23,46,29,45,34,46,38,45,43,46,47,48,45,48,38,48,34,48,29,48,20,48,1,1409
49,47,43,52,37,55,33,55,28,55,21,52,16,46,18,46,28,51,33,52,38,52,47,47,16,46,22,43,29,42,33,43,38,42,44,44,49,47,47,47,38,45,33,45,28,44,18,46,1,1410
40,49,33,54,27,55,23,55,18,55,13,53,10,47,11,48,18,51,23,52,27,51,38,49,10,47,14,47,19,47,24,48,28,47,34,48,40,49,38,49,28,49,23,49,19,49,11,48,1,1411
47,46,42,53,35,56,29,56,24,55,17,52,13,44,14,45,25,50,30,51,35,51,45,47,13,44,19,42,26,41,30,43,36,42,42,43,47,46,45,47,36,45,30,45,25,45,14,45,1,1412
45,48,39,53,32,55,27,56,22,55,15,52,10,46,12,46,23,50,28,50,33,50,43,48,10,46,17,44,24,43,28,44,33,43,39,45,45,48,43,48,33,48,28,48,23,47,12,46,1,1413
52,45,48,52,42,55,37,55,33,54,26,51,20,45,22,45,33,50,37,51,42,50,51,45,20,45,27,41,34,39,38,40,42,39,48,41,52,45,51,45,42,42,38,43,33,42,22,45,1,1414
47,46,42,53,36,56,31,57,26,56,20,53,15,46,17,46,26,52,31,52,36,52,46,46,15,46,20,43,26,42,30,42,35,42,42,43,47,46,46,46,35,44,30,44,26,44,17,46,1,1415
50,43,44,52,38,56,33,57,28,57,21,53,14,43,16,45,28,52,33,52,38,51,47,44,14,43,22,44,29,45,33,45,38,45,44,44,50,43,47,44,38,47,33,47,29,47,16,45,1,1416
44,49,38,54,31,55,27,55,22,54,18,50,14,44,16,45,23,50,27,51,32,52,42,49,14,44,19,43,24,43,28,45,32,45,39,46,44,49,42,49,32,47,28,47,24,45,16,45,1,1417
49,48,42,54,36,56,31,55,27,55,20,51,15,44,17,44,27,51,32,52,37,52,47,48,15,44,22,43,28,43,33,45,37,44,43,45,49,48,47,48,37,46,32,46,28,45,17,44,1,1418
45,51,40,58,34,60,30,60,26,60,21,57,18,50,19,50,26,56,30,56,34,56,43,51,18,50,22,45,27,44,30,45,34,44,40,46,45,51,43,51,34,46,30,46,27,46,19,50,1,1419
43,41,39,45,35,47,32,47,28,47,24,45,20,41,21,41,29,42,32,43,35,43,41,42,20,41,24,39,29,39,32,40,35,39,39,40,43,41,41,42,35,42,32,42,29,42,21,41,1,1420
47,48,41,53,35,54,30,54,25,53,21,50,17,45,19,46,26,48,30,49,35,50,44,49,17,45,22,45,26,45,30,47,35,46,41,47,47,48,44,49,35,49,30,49,26,48,19,46,1,1421
47,48,41,55,33,58,28,58,23,57,18,52,15,43,17,44,24,52,29,54,34,54,45,48,15,43,20,43,25,44,30,45,35,45,41,46,47,48,45,48,34,47,29,47,25,46,17,44,1,1422
43,50,36,54,30,55,25,56,22,55,19,53,16,49,18,49,22,52,25,52,29,52,41,50,16,49,18,46,22,45,25,46,29,45,35,46,43,50,41,50,29,48,25,48,22,48,18,49,1,1423
49,46,44,53,38,56,34,56,30,56,26,54,22,48,23,49,30,52,33,52,37,52,48,47,22,48,25,47,29,46,33,46,36,45,43,45,49,46,48,47,36,47,33,48,30,47,23,49,1,1424
48,41,43,47,39,49,35,50,31,49,24,47,18,42,20,42,31,45,35,46,38,45,46,42,18,42,25,42,31,42,35,43,38,42,43,42,48,41,46,42,39,44,35,45,31,44,20,42,1,1425
48,46,43,54,37,58,33,59,28,58,22,54,17,45,18,46,28,53,33,54,37,53,46,47,17,45,22,43,28,43,33,44,37,43,43,44,48,46,46,47,37,46,33,46,28,45,18,46,1,1426
47,49,41,53,34,55,30,55,27,54,23,52,19,47,21,48,27,49,31,50,34,49,45,49,19,47,23,45,27,44,31,45,35,44,41,46,47,49,45,49,34,48,31,48,27,47,21,48,1,1427
44,46,38,53,33,55,28,56,23,54,17,51,12,43,14,44,24,51,29,52,33,51,42,46,12,43,19,41,25,42,29,43,34,43,39,44,44,46,42,46,33,44,29,44,24,43,14,44,1,1428
51,43,45,51,39,54,34,55,29,55,23,52,18,45,19,45,29,51,34,51,38,50,49,44,18,45,23,41,29,40,34,41,38,40,44,40,51,43,49,44,38,42,34,43,29,42,19,45,1,1429
42,49,40,54,37,56,34,56,30,55,24,52,19,47,20,48,31,51,34,51,37,51,41,50,19,47,25,45,32,44,35,45,38,45,41,46,42,49,41,50,38,47,35,47,31,47,20,48,1,1430
45,44,40,53,34,56,29,57,25,56,19,53,14,46,16,46,25,51,29,52,33,51,43,45,14,46,19,44,25,43,29,44,33,43,39,43,45,44,43,45,33,45,29,46,25,46,16,46,1,1431
45,46,40,53,34,57,28,57,23,56,17,52,14,45,16,45,23,51,28,52,34,52,44,46,14,45,18,42,24,43,29,44,34,43,40,43,45,46,44,46,34,46,29,47,24,46,16,45,1,1432
47,45,41,53,35,56,31,56,27,55,21,52,16,44,18,44,27,51,31,52,35,51,45,45,16,44,21,42,27,41,31,42,35,42,41,43,47,45,45,45,35,44,31,44,27,43,18,44,1,1433
40,52,37,56,32,57,28,57,24,56,18,55,13,50,14,50,25,53,28,53,32,54,39,52,13,50,19,46,26,45,29,46,33,46,38,48,40,52,39,52,33,49,29,49,25,48,14,50,1,1434
49,51,43,54,35,56,29,56,24,56,18,54,13,50,15,50,24,51,30,52,35,51,47,51,13,50,19,47,25,45,29,47,35,46,42,47,49,51,47,51,35,49,29,50,24,49,15,50,1,1435
43,45,37,53,31,57,26,57,20,57,14,53,10,45,11,46,21,52,26,53,31,52,41,46,10,45,15,44,22,45,27,46,32,45,38,45,43,45,41,46,32,47,26,48,22,47,11,46,1,1436
51,45,48,51,44,54,40,54,36,55,30,53,23,47,25,47,36,50,40,50,43,50,49,45,23,47,29,45,35,44,39,44,43,43,47,44,51,45,49,45,43,45,39,46,36,46,25,47,1,1437
49,41,44,49,39,53,35,53,30,53,24,50,19,43,20,43,29,48,34,49,39,48,47,42,19,43,24,41,29,41,34,41,38,40,43,40,49,41,47,42,38,43,34,43,29,43,20,43,1,1438
51,40,45,50,39,55,34,55,30,55,23,50,18,41,20,41,29,51,34,51,39,51,50,41,18,41,23,40,29,39,34,40,38,39,45,39,51,40,50,41,38,41,34,42,29,41,20,41,1,1439
45,52,40,57,34,59,31,59,27,58,22,55,18,49,20,50,28,54,31,55,35,55,43,53,18,49,23,48,28,48,32,50,35,49,40,51,45,52,43,53,35,52,31,52,28,51,20,50,1,1440
45,54,40,57,35,58,31,57,27,57,23,54,19,51,20,51,28,52,31,53,35,53,44,53,19,51,23,49,28,48,32,49,35,48,40,51,45,54,44,53,35,52,31,52,28,51,20,51,1,1441
47,44,43,48,38,50,34,50,30,50,25,47,20,42,22,43,31,45,35,46,39,46,45,44,20,42,26,41,32,42,35,43,39,42,43,43,47,44,45,44,39,44,35,45,31,44,22,43,1,1442
46,51,39,54,31,55,26,55,22,54,18,52,15,48,17,48,22,49,27,50,32,50,43,50,15,48,18,45,23,44,27,45,32,45,39,47,46,51,43,50,32,48,27,48,23,47,17,48,1,1443
46,48,41,53,36,55,31,55,27,54,20,52,15,45,17,46,28,49,32,49,36,49,44,48,15,45,22,43,29,43,33,44,37,43,42,45,46,48,44,48,36,47,33,47,28,46,17,46,1,1444
46,50,41,56,35,58,31,59,27,58,22,55,18,49,19,49,27,54,31,55,35,54,45,51,18,49,22,46,28,44,31,45,35,45,41,46,46,50,45,51,35,47,31,47,27,47,19,49,1,1445
47,48,41,52,33,54,28,54,23,53,18,51,15,46,17,46,24,49,29,50,33,50,45,48,15,46,19,44,24,43,29,44,34,43,41,45,47,48,45,48,33,46,29,47,24,46,17,46,1,1446
48,46,43,51,38,52,34,52,29,52,24,51,20,46,22,46,29,49,33,49,37,49,46,46,20,46,24,44,29,43,33,44,37,43,42,44,48,46,46,46,37,45,33,46,29,45,22,46,1,1447
49,49,44,53,40,56,35,56,31,57,25,56,20,52,22,53,31,53,35,52,39,51,47,50,20,52,25,51,30,50,34,50,38,49,43,49,49,49,47,50,39,51,34,52,30,52,22,53,1,1448
48,46,45,51,41,53,37,54,33,54,27,53,21,47,23,48,33,50,37,50,41,49,46,46,21,47,27,46,33,46,37,46,41,45,44,45,48,46,46,46,41,47,37,48,33,47,23,48,1,1449
49,46,43,53,38,55,33,56,28,55,20,52,15,43,17,44,28,50,33,51,38,51,46,47,15,43,22,41,30,40,35,42,39,41,44,43,49,46,46,47,39,45,34,45,30,44,17,44,1,1450
48,52,44,55,41,56,36,56,32,56,26,54,20,50,22,50,33,52,37,53,41,53,47,52,20,50,27,50,33,51,37,52,41,51,45,51,48,52,47,52,41,53,37,53,33,53,22,50,1,1451
47,52,43,57,37,58,32,59,28,59,21,58,16,53,18,53,28,54,32,54,37,54,45,52,16,53,22,49,28,48,32,49,37,48,42,49,47,52,45,52,37,50,32,51,28,50,18,53,1,1452
50,43,45,50,39,52,35,53,31,53,25,50,20,44,22,45,31,49,35,50,39,49,48,44,20,44,25,43,30,43,34,43,38,42,44,43,50,43,48,44,38,45,34,45,30,45,22,45,1,1453
45,45,39,53,32,57,27,57,23,57,18,54,15,47,16,47,23,53,27,54,31,53,43,45,15,47,18,43,22,42,26,42,31,41,38,42,45,45,43,45,31,43,26,44,23,44,16,47,1,1454
50,45,45,52,38,55,32,56,27,56,20,53,15,46,17,47,28,51,32,52,38,51,48,46,15,46,21,44,28,44,32,45,38,44,44,44,50,45,48,46,38,46,32,47,28,46,17,47,1,1455
48,45,43,53,37,56,32,57,27,56,20,53,15,45,17,45,27,52,33,53,37,52,46,45,15,45,21,42,28,42,33,43,37,42,43,42,48,45,46,45,37,44,33,45,28,44,17,45,1,1456
46,48,40,54,33,56,28,56,23,55,17,51,13,45,15,46,24,50,28,51,34,51,44,49,13,45,18,43,25,43,29,44,34,44,41,45,46,48,44,49,34,47,29,47,24,46,15,46,1,1457
48,48,43,53,38,55,34,55,29,54,22,51,16,45,18,45,30,50,34,50,39,50,46,48,16,45,24,42,31,42,35,43,39,42,44,44,48,48,46,48,39,46,35,46,30,45,18,45,1,1458
48,49,44,55,39,57,35,57,31,57,25,54,20,49,22,49,31,51,35,52,39,51,46,50,20,49,26,46,31,44,35,46,39,45,44,46,48,49,46,50,39,48,35,49,31,48,22,49,1,1459
50,46,43,52,36,55,31,55,26,55,21,52,17,45,18,45,26,51,31,51,35,51,48,46,17,45,21,43,26,43,30,43,35,43,42,43,50,46,48,46,35,45,30,45,26,45,18,45,1,1460
45,49,40,54,35,56,30,57,25,56,20,53,15,47,17,47,26,52,31,53,35,53,44,49,15,47,21,42,27,41,32,43,36,42,41,44,45,49,44,49,36,44,31,44,27,44,17,47,1,1461
46,51,41,54,35,55,30,55,26,54,20,52,16,47,18,48,26,49,31,50,35,50,44,51,16,47,21,46,27,45,31,46,35,46,41,48,46,51,44,51,35,49,31,49,26,48,18,48,1,1462
51,46,45,52,38,55,33,55,28,54,22,52,17,45,19,46,28,51,33,51,38,51,49,46,17,45,22,45,28,45,33,46,37,45,44,45,51,46,49,46,37,47,33,48,28,47,19,46,1,1463
50,48,43,53,37,54,32,54,27,53,23,51,18,46,20,46,28,49,32,50,37,50,48,48,18,46,23,45,28,46,32,47,37,46,43,47,50,48,48,48,37,49,32,49,28,48,20,46,1,1464
46,51,41,54,36,55,31,55,27,55,22,52,17,48,19,48,28,49,32,50,36,50,44,51,17,48,23,46,29,44,33,46,37,45,42,47,46,51,44,51,36,49,33,49,29,48,19,48,1,1465
45,46,39,53,33,56,29,56,25,54,20,51,17,43,19,45,25,50,29,51,33,51,43,47,17,43,21,44,26,45,29,46,33,45,38,46,45,46,43,47,33,48,29,48,25,47,19,45,1,1466
42,49,35,53,27,55,23,55,19,54,16,52,13,47,15,48,20,50,23,51,28,51,40,49,13,47,17,46,20,46,24,47,28,46,35,47,42,49,40,49,28,49,23,49,20,48,15,48,1,1467
50,46,44,54,38,58,34,58,29,57,22,53,16,44,18,45,30,53,34,53,39,53,48,47,16,44,23,43,31,43,35,44,40,43,45,44,50,46,48,47,39,46,35,46,30,45,18,45,1,1468
49,49,43,53,37,54,32,55,28,54,22,52,17,47,19,47,28,51,33,51,37,51,47,49,17,47,23,45,29,44,33,45,37,44,43,46,49,49,47,49,37,47,33,47,29,46,19,47,1,1469
51,44,46,51,40,55,36,55,31,54,24,51,18,43,20,44,31,50,36,51,40,50,50,44,18,43,25,42,31,42,36,43,40,42,46,42,51,44,50,44,40,44,36,45,31,44,20,44,1,1470
48,49,41,52,35,53,30,53,25,52,19,50,14,45,16,46,25,48,30,49,35,49,46,49,14,45,20,45,25,45,30,46,35,46,41,47,48,49,46,49,35,48,30,48,25,47,16,46,1,1471
50,45,46,50,40,52,36,53,31,53,25,52,19,48,21,49,30,49,35,49,40,48,49,46,19,48,25,47,30,46,34,47,39,45,45,45,50,45,49,46,39,47,34,49,30,48,21,49,1,1472
44,49,39,53,34,55,30,55,26,54,21,51,17,45,19,46,27,50,31,50,35,50,42,49,17,45,22,44,28,44,31,45,35,45,40,46,44,49,42,49,35,47,31,47,27,46,19,46,1,1473
46,47,40,50,34,51,30,51,26,51,21,49,16,46,19,46,27,46,31,46,35,46,44,46,16,46,21,41,27,38,31,39,34,38,40,41,46,47,44,46,34,43,30,43,26,43,19,46,1,1474
51,43,46,53,40,56,35,57,30,57,23,53,17,45,19,45,30,52,35,52,40,52,49,44,17,45,24,43,30,43,35,43,39,43,45,43,51,43,49,44,39,45,35,46,30,45,19,45,1,1475
47,48,42,54,37,56,32,56,27,56,21,53,16,47,18,47,27,51,32,51,37,51,45,49,16,47,22,44,28,43,33,44,37,43,42,45,47,48,45,49,37,46,33,47,28,46,18,47,1,1476
44,51,40,55,36,57,33,57,28,57,22,55,16,51,18,51,29,52,33,52,37,52,42,51,16,51,23,49,30,48,33,49,37,48,41,49,44,51,42,51,37,51,33,51,29,51,18,51,1,1477
46,44,40,53,33,56,28,57,22,56,16,52,11,44,12,44,23,52,28,53,33,52,44,45,11,44,17,42,24,42,28,43,33,42,40,43,46,44,44,45,33,44,28,45,24,44,12,44,1,1478
44,45,38,49,32,50,29,50,25,49,21,48,16,43,18,44,26,46,29,47,33,47,42,46,16,43,22,44,27,44,30,45,33,44,38,45,44,45,42,46,33,46,29,46,26,45,18,44,1,1479
46,49,39,53,33,55,29,55,24,54,19,50,14,44,16,45,25,48,29,49,34,50,43,49,14,44,20,44,26,44,30,45,35,45,40,46,46,49,43,49,34,48,30,48,26,47,16,45,1,1480
52,47,47,55,40,59,34,59,28,59,22,55,17,47,19,48,28,54,34,55,39,54,50,47,17,47,22,45,28,44,34,45,39,44,46,44,52,47,50,47,39,47,34,48,28,47,19,48,1,1481
47,47,42,50,38,51,34,51,29,50,24,49,18,46,20,46,29,47,34,47,38,47,45,47,18,46,24,43,30,42,34,43,38,42,43,44,47,47,45,47,38,45,34,45,30,45,20,46,1,1482
45,48,42,53,38,55,33,55,29,55,22,52,16,48,18,48,30,52,34,52,38,51,44,48,16,48,24,45,31,44,35,45,39,45,43,46,45,48,44,48,39,47,34,47,30,47,18,48,1,1483
50,47,45,53,40,55,36,55,31,55,25,53,18,47,20,48,31,51,36,51,40,50,48,47,18,47,25,45,31,44,36,45,40,44,45,45,50,47,48,47,40,47,36,48,31,47,20,48,1,1484
39,49,35,53,30,53,27,53,23,53,19,51,16,46,17,46,23,48,27,49,30,49,38,49,16,46,20,45,24,44,27,45,31,45,35,46,39,49,38,49,30,47,27,47,24,47,17,46,1,1485
38,47,33,52,27,54,24,54,21,54,18,52,17,48,18,47,21,49,23,50,26,49,36,47,17,48,18,44,20,43,23,43,26,42,32,44,38,47,36,47,26,45,23,45,21,45,18,47,1,1486
